Date,Component_ID,Units_Used,Category
2023-05-28,IC-RP2040,157,IC
2023-05-29,IC-RP2040,183,IC
2023-05-30,IC-RP2040,316,IC
2023-05-31,IC-RP2040,194,IC
2023-06-01,IC-RP2040,148,IC
2023-06-02,IC-RP2040,218,IC
2023-06-03,IC-RP2040,119,IC
2023-06-04,IC-RP2040,51,IC
2023-06-05,IC-RP2040,269,IC
2023-06-06,IC-RP2040,121,IC
2023-06-07,IC-RP2040,169,IC
2023-06-08,IC-RP2040,181,IC
2023-06-09,IC-RP2040,137,IC
2023-06-10,IC-RP2040,129,IC
2023-06-11,IC-RP2040,90,IC
2023-06-12,IC-RP2040,191,IC
2023-06-13,IC-RP2040,173,IC
2023-06-14,IC-RP2040,74,IC
2023-06-15,IC-RP2040,134,IC
2023-06-16,IC-RP2040,162,IC
2023-06-17,IC-RP2040,131,IC
2023-06-18,IC-RP2040,108,IC
2023-06-19,IC-RP2040,239,IC
2023-06-20,IC-RP2040,102,IC
2023-06-21,IC-RP2040,147,IC
2023-06-22,IC-RP2040,73,IC
2023-06-23,IC-RP2040,226,IC
2023-06-24,IC-RP2040,132,IC
2023-06-25,IC-RP2040,69,IC
2023-06-26,IC-RP2040,156,IC
2023-06-27,IC-RP2040,136,IC
2023-06-28,IC-RP2040,59,IC
2023-06-29,IC-RP2040,191,IC
2023-06-30,IC-RP2040,143,IC
2023-07-01,IC-RP2040,136,IC
2023-07-02,IC-RP2040,93,IC
2023-07-03,IC-RP2040,158,IC
2023-07-04,IC-RP2040,197,IC
2023-07-05,IC-RP2040,125,IC
2023-07-06,IC-RP2040,137,IC
2023-07-07,IC-RP2040,203,IC
2023-07-08,IC-RP2040,99,IC
2023-07-09,IC-RP2040,36,IC
2023-07-10,IC-RP2040,251,IC
2023-07-11,IC-RP2040,190,IC
2023-07-12,IC-RP2040,150,IC
2023-07-13,IC-RP2040,140,IC
2023-07-14,IC-RP2040,254,IC
2023-07-15,IC-RP2040,112,IC
2023-07-16,IC-RP2040,96,IC
2023-07-17,IC-RP2040,219,IC
2023-07-18,IC-RP2040,130,IC
2023-07-19,IC-RP2040,84,IC
2023-07-20,IC-RP2040,183,IC
2023-07-21,IC-RP2040,94,IC
2023-07-22,IC-RP2040,40,IC
2023-07-23,IC-RP2040,36,IC
2023-07-24,IC-RP2040,148,IC
2023-07-25,IC-RP2040,186,IC
2023-07-26,IC-RP2040,160,IC
2023-07-27,IC-RP2040,68,IC
2023-07-28,IC-RP2040,147,IC
2023-07-29,IC-RP2040,45,IC
2023-07-30,IC-RP2040,83,IC
2023-07-31,IC-RP2040,165,IC
2023-08-01,IC-RP2040,176,IC
2023-08-02,IC-RP2040,120,IC
2023-08-03,IC-RP2040,125,IC
2023-08-04,IC-RP2040,166,IC
2023-08-05,IC-RP2040,62,IC
2023-08-06,IC-RP2040,36,IC
2023-08-07,IC-RP2040,202,IC
2023-08-08,IC-RP2040,181,IC
2023-08-09,IC-RP2040,198,IC
2023-08-10,IC-RP2040,153,IC
2023-08-11,IC-RP2040,167,IC
2023-08-12,IC-RP2040,116,IC
2023-08-13,IC-RP2040,143,IC
2023-08-14,IC-RP2040,175,IC
2023-08-15,IC-RP2040,122,IC
2023-08-16,IC-RP2040,152,IC
2023-08-17,IC-RP2040,119,IC
2023-08-18,IC-RP2040,149,IC
2023-08-19,IC-RP2040,75,IC
2023-08-20,IC-RP2040,114,IC
2023-08-21,IC-RP2040,216,IC
2023-08-22,IC-RP2040,206,IC
2023-08-23,IC-RP2040,242,IC
2023-08-24,IC-RP2040,101,IC
2023-08-25,IC-RP2040,123,IC
2023-08-26,IC-RP2040,126,IC
2023-08-27,IC-RP2040,42,IC
2023-08-28,IC-RP2040,120,IC
2023-08-29,IC-RP2040,245,IC
2023-08-30,IC-RP2040,117,IC
2023-08-31,IC-RP2040,169,IC
2023-09-01,IC-RP2040,306,IC
2023-09-02,IC-RP2040,202,IC
2023-09-03,IC-RP2040,219,IC
2023-09-04,IC-RP2040,156,IC
2023-09-05,IC-RP2040,214,IC
2023-09-06,IC-RP2040,208,IC
2023-09-07,IC-RP2040,190,IC
2023-09-08,IC-RP2040,194,IC
2023-09-09,IC-RP2040,340,IC
2023-09-10,IC-RP2040,185,IC
2023-09-11,IC-RP2040,174,IC
2023-09-12,IC-RP2040,181,IC
2023-09-13,IC-RP2040,384,IC
2023-09-14,IC-RP2040,218,IC
2023-09-15,IC-RP2040,227,IC
2023-09-16,IC-RP2040,272,IC
2023-09-17,IC-RP2040,186,IC
2023-09-18,IC-RP2040,286,IC
2023-09-19,IC-RP2040,166,IC
2023-09-20,IC-RP2040,264,IC
2023-09-21,IC-RP2040,224,IC
2023-09-22,IC-RP2040,187,IC
2023-09-23,IC-RP2040,201,IC
2023-09-24,IC-RP2040,112,IC
2023-09-25,IC-RP2040,256,IC
2023-09-26,IC-RP2040,177,IC
2023-09-27,IC-RP2040,227,IC
2023-09-28,IC-RP2040,120,IC
2023-09-29,IC-RP2040,161,IC
2023-09-30,IC-RP2040,158,IC
2023-10-01,IC-RP2040,255,IC
2023-10-02,IC-RP2040,318,IC
2023-10-03,IC-RP2040,357,IC
2023-10-04,IC-RP2040,299,IC
2023-10-05,IC-RP2040,322,IC
2023-10-06,IC-RP2040,211,IC
2023-10-07,IC-RP2040,194,IC
2023-10-08,IC-RP2040,255,IC
2023-10-09,IC-RP2040,340,IC
2023-10-10,IC-RP2040,356,IC
2023-10-11,IC-RP2040,334,IC
2023-10-12,IC-RP2040,333,IC
2023-10-13,IC-RP2040,353,IC
2023-10-14,IC-RP2040,220,IC
2023-10-15,IC-RP2040,173,IC
2023-10-16,IC-RP2040,304,IC
2023-10-17,IC-RP2040,303,IC
2023-10-18,IC-RP2040,328,IC
2023-10-19,IC-RP2040,334,IC
2023-10-20,IC-RP2040,299,IC
2023-10-21,IC-RP2040,308,IC
2023-10-22,IC-RP2040,288,IC
2023-10-23,IC-RP2040,373,IC
2023-10-24,IC-RP2040,328,IC
2023-10-25,IC-RP2040,248,IC
2023-10-26,IC-RP2040,279,IC
2023-10-27,IC-RP2040,306,IC
2023-10-28,IC-RP2040,235,IC
2023-10-29,IC-RP2040,286,IC
2023-10-30,IC-RP2040,302,IC
2023-10-31,IC-RP2040,346,IC
2023-11-01,IC-RP2040,236,IC
2023-11-02,IC-RP2040,365,IC
2023-11-03,IC-RP2040,310,IC
2023-11-04,IC-RP2040,265,IC
2023-11-05,IC-RP2040,223,IC
2023-11-06,IC-RP2040,301,IC
2023-11-07,IC-RP2040,330,IC
2023-11-08,IC-RP2040,593,IC
2023-11-09,IC-RP2040,383,IC
2023-11-10,IC-RP2040,457,IC
2023-11-11,IC-RP2040,179,IC
2023-11-12,IC-RP2040,254,IC
2023-11-13,IC-RP2040,258,IC
2023-11-14,IC-RP2040,318,IC
2023-11-15,IC-RP2040,307,IC
2023-11-16,IC-RP2040,353,IC
2023-11-17,IC-RP2040,302,IC
2023-11-18,IC-RP2040,287,IC
2023-11-19,IC-RP2040,197,IC
2023-11-20,IC-RP2040,359,IC
2023-11-21,IC-RP2040,373,IC
2023-11-22,IC-RP2040,299,IC
2023-11-23,IC-RP2040,798,IC
2023-11-24,IC-RP2040,380,IC
2023-11-25,IC-RP2040,218,IC
2023-11-26,IC-RP2040,204,IC
2023-11-27,IC-RP2040,382,IC
2023-11-28,IC-RP2040,822,IC
2023-11-29,IC-RP2040,408,IC
2023-11-30,IC-RP2040,304,IC
2023-12-01,IC-RP2040,302,IC
2023-12-02,IC-RP2040,332,IC
2023-12-03,IC-RP2040,267,IC
2023-12-04,IC-RP2040,406,IC
2023-12-05,IC-RP2040,468,IC
2023-12-06,IC-RP2040,334,IC
2023-12-07,IC-RP2040,308,IC
2023-12-08,IC-RP2040,335,IC
2023-12-09,IC-RP2040,295,IC
2023-12-10,IC-RP2040,164,IC
2023-12-11,IC-RP2040,355,IC
2023-12-12,IC-RP2040,379,IC
2023-12-13,IC-RP2040,514,IC
2023-12-14,IC-RP2040,342,IC
2023-12-15,IC-RP2040,297,IC
2023-12-16,IC-RP2040,242,IC
2023-12-17,IC-RP2040,263,IC
2023-12-18,IC-RP2040,371,IC
2023-12-19,IC-RP2040,323,IC
2023-12-20,IC-RP2040,402,IC
2023-12-21,IC-RP2040,295,IC
2023-12-22,IC-RP2040,248,IC
2023-12-23,IC-RP2040,246,IC
2023-12-24,IC-RP2040,308,IC
2023-12-25,IC-RP2040,333,IC
2023-12-26,IC-RP2040,458,IC
2023-12-27,IC-RP2040,244,IC
2023-12-28,IC-RP2040,365,IC
2023-12-29,IC-RP2040,334,IC
2023-12-30,IC-RP2040,170,IC
2023-12-31,IC-RP2040,345,IC
2024-01-01,IC-RP2040,291,IC
2024-01-02,IC-RP2040,254,IC
2024-01-03,IC-RP2040,279,IC
2024-01-04,IC-RP2040,238,IC
2024-01-05,IC-RP2040,214,IC
2024-01-06,IC-RP2040,175,IC
2024-01-07,IC-RP2040,119,IC
2024-01-08,IC-RP2040,244,IC
2024-01-09,IC-RP2040,249,IC
2024-01-10,IC-RP2040,261,IC
2024-01-11,IC-RP2040,235,IC
2024-01-12,IC-RP2040,238,IC
2024-01-13,IC-RP2040,130,IC
2024-01-14,IC-RP2040,134,IC
2024-01-15,IC-RP2040,229,IC
2024-01-16,IC-RP2040,216,IC
2024-01-17,IC-RP2040,221,IC
2024-01-18,IC-RP2040,491,IC
2024-01-19,IC-RP2040,238,IC
2024-01-20,IC-RP2040,202,IC
2024-01-21,IC-RP2040,168,IC
2024-01-22,IC-RP2040,224,IC
2024-01-23,IC-RP2040,212,IC
2024-01-24,IC-RP2040,246,IC
2024-01-25,IC-RP2040,128,IC
2024-01-26,IC-RP2040,284,IC
2024-01-27,IC-RP2040,196,IC
2024-01-28,IC-RP2040,147,IC
2024-01-29,IC-RP2040,231,IC
2024-01-30,IC-RP2040,190,IC
2024-01-31,IC-RP2040,168,IC
2024-02-01,IC-RP2040,255,IC
2024-02-02,IC-RP2040,329,IC
2024-02-03,IC-RP2040,176,IC
2024-02-04,IC-RP2040,203,IC
2024-02-05,IC-RP2040,281,IC
2024-02-06,IC-RP2040,230,IC
2024-02-07,IC-RP2040,159,IC
2024-02-08,IC-RP2040,220,IC
2024-02-09,IC-RP2040,198,IC
2024-02-10,IC-RP2040,157,IC
2024-02-11,IC-RP2040,171,IC
2024-02-12,IC-RP2040,327,IC
2024-02-13,IC-RP2040,266,IC
2024-02-14,IC-RP2040,228,IC
2024-02-15,IC-RP2040,217,IC
2024-02-16,IC-RP2040,225,IC
2024-02-17,IC-RP2040,226,IC
2024-02-18,IC-RP2040,150,IC
2024-02-19,IC-RP2040,260,IC
2024-02-20,IC-RP2040,241,IC
2024-02-21,IC-RP2040,248,IC
2024-02-22,IC-RP2040,183,IC
2024-02-23,IC-RP2040,251,IC
2024-02-24,IC-RP2040,162,IC
2024-02-25,IC-RP2040,82,IC
2024-02-26,IC-RP2040,208,IC
2024-02-27,IC-RP2040,278,IC
2024-02-28,IC-RP2040,253,IC
2024-02-29,IC-RP2040,281,IC
2024-03-01,IC-RP2040,236,IC
2024-03-02,IC-RP2040,135,IC
2024-03-03,IC-RP2040,147,IC
2024-03-04,IC-RP2040,193,IC
2024-03-05,IC-RP2040,297,IC
2024-03-06,IC-RP2040,514,IC
2024-03-07,IC-RP2040,159,IC
2024-03-08,IC-RP2040,185,IC
2024-03-09,IC-RP2040,191,IC
2024-03-10,IC-RP2040,184,IC
2024-03-11,IC-RP2040,151,IC
2024-03-12,IC-RP2040,273,IC
2024-03-13,IC-RP2040,269,IC
2024-03-14,IC-RP2040,234,IC
2024-03-15,IC-RP2040,251,IC
2024-03-16,IC-RP2040,415,IC
2024-03-17,IC-RP2040,177,IC
2024-03-18,IC-RP2040,280,IC
2024-03-19,IC-RP2040,148,IC
2024-03-20,IC-RP2040,206,IC
2024-03-21,IC-RP2040,287,IC
2024-03-22,IC-RP2040,217,IC
2024-03-23,IC-RP2040,163,IC
2024-03-24,IC-RP2040,192,IC
2024-03-25,IC-RP2040,253,IC
2024-03-26,IC-RP2040,248,IC
2024-03-27,IC-RP2040,243,IC
2024-03-28,IC-RP2040,247,IC
2024-03-29,IC-RP2040,184,IC
2024-03-30,IC-RP2040,173,IC
2024-03-31,IC-RP2040,128,IC
2024-04-01,IC-RP2040,230,IC
2024-04-02,IC-RP2040,180,IC
2024-04-03,IC-RP2040,228,IC
2024-04-04,IC-RP2040,81,IC
2024-04-05,IC-RP2040,205,IC
2024-04-06,IC-RP2040,173,IC
2024-04-07,IC-RP2040,151,IC
2024-04-08,IC-RP2040,191,IC
2024-04-09,IC-RP2040,204,IC
2024-04-10,IC-RP2040,275,IC
2024-04-11,IC-RP2040,229,IC
2024-04-12,IC-RP2040,311,IC
2024-04-13,IC-RP2040,207,IC
2024-04-14,IC-RP2040,178,IC
2024-04-15,IC-RP2040,249,IC
2024-04-16,IC-RP2040,260,IC
2024-04-17,IC-RP2040,169,IC
2024-04-18,IC-RP2040,226,IC
2024-04-19,IC-RP2040,224,IC
2024-04-20,IC-RP2040,167,IC
2024-04-21,IC-RP2040,205,IC
2024-04-22,IC-RP2040,183,IC
2024-04-23,IC-RP2040,214,IC
2024-04-24,IC-RP2040,290,IC
2024-04-25,IC-RP2040,205,IC
2024-04-26,IC-RP2040,237,IC
2024-04-27,IC-RP2040,205,IC
2024-04-28,IC-RP2040,196,IC
2024-04-29,IC-RP2040,301,IC
2024-04-30,IC-RP2040,156,IC
2024-05-01,IC-RP2040,271,IC
2024-05-02,IC-RP2040,212,IC
2024-05-03,IC-RP2040,183,IC
2024-05-04,IC-RP2040,231,IC
2024-05-05,IC-RP2040,122,IC
2024-05-06,IC-RP2040,235,IC
2024-05-07,IC-RP2040,239,IC
2024-05-08,IC-RP2040,221,IC
2024-05-09,IC-RP2040,235,IC
2024-05-10,IC-RP2040,171,IC
2024-05-11,IC-RP2040,435,IC
2024-05-12,IC-RP2040,148,IC
2024-05-13,IC-RP2040,255,IC
2024-05-14,IC-RP2040,238,IC
2024-05-15,IC-RP2040,258,IC
2024-05-16,IC-RP2040,279,IC
2024-05-17,IC-RP2040,310,IC
2024-05-18,IC-RP2040,226,IC
2024-05-19,IC-RP2040,134,IC
2024-05-20,IC-RP2040,196,IC
2024-05-21,IC-RP2040,256,IC
2024-05-22,IC-RP2040,208,IC
2024-05-23,IC-RP2040,226,IC
2024-05-24,IC-RP2040,283,IC
2024-05-25,IC-RP2040,161,IC
2024-05-26,IC-RP2040,173,IC
2024-05-27,IC-RP2040,311,IC
2024-05-28,IC-RP2040,236,IC
2024-05-29,IC-RP2040,284,IC
2024-05-30,IC-RP2040,180,IC
2024-05-31,IC-RP2040,354,IC
2024-06-01,IC-RP2040,150,IC
2024-06-02,IC-RP2040,115,IC
2024-06-03,IC-RP2040,170,IC
2024-06-04,IC-RP2040,168,IC
2024-06-05,IC-RP2040,127,IC
2024-06-06,IC-RP2040,155,IC
2024-06-07,IC-RP2040,137,IC
2024-06-08,IC-RP2040,42,IC
2024-06-09,IC-RP2040,128,IC
2024-06-10,IC-RP2040,175,IC
2024-06-11,IC-RP2040,86,IC
2024-06-12,IC-RP2040,212,IC
2024-06-13,IC-RP2040,210,IC
2024-06-14,IC-RP2040,175,IC
2024-06-15,IC-RP2040,36,IC
2024-06-16,IC-RP2040,93,IC
2024-06-17,IC-RP2040,217,IC
2024-06-18,IC-RP2040,215,IC
2024-06-19,IC-RP2040,152,IC
2024-06-20,IC-RP2040,212,IC
2024-06-21,IC-RP2040,215,IC
2024-06-22,IC-RP2040,102,IC
2024-06-23,IC-RP2040,509,IC
2024-06-24,IC-RP2040,183,IC
2024-06-25,IC-RP2040,212,IC
2024-06-26,IC-RP2040,159,IC
2024-06-27,IC-RP2040,184,IC
2024-06-28,IC-RP2040,161,IC
2024-06-29,IC-RP2040,134,IC
2024-06-30,IC-RP2040,73,IC
2024-07-01,IC-RP2040,183,IC
2024-07-02,IC-RP2040,160,IC
2024-07-03,IC-RP2040,168,IC
2024-07-04,IC-RP2040,154,IC
2024-07-05,IC-RP2040,246,IC
2024-07-06,IC-RP2040,183,IC
2024-07-07,IC-RP2040,147,IC
2024-07-08,IC-RP2040,157,IC
2024-07-09,IC-RP2040,215,IC
2024-07-10,IC-RP2040,211,IC
2024-07-11,IC-RP2040,154,IC
2024-07-12,IC-RP2040,260,IC
2024-07-13,IC-RP2040,36,IC
2024-07-14,IC-RP2040,183,IC
2024-07-15,IC-RP2040,244,IC
2024-07-16,IC-RP2040,141,IC
2024-07-17,IC-RP2040,167,IC
2024-07-18,IC-RP2040,162,IC
2024-07-19,IC-RP2040,400,IC
2024-07-20,IC-RP2040,69,IC
2024-07-21,IC-RP2040,104,IC
2024-07-22,IC-RP2040,222,IC
2024-07-23,IC-RP2040,259,IC
2024-07-24,IC-RP2040,163,IC
2024-07-25,IC-RP2040,195,IC
2024-07-26,IC-RP2040,172,IC
2024-07-27,IC-RP2040,128,IC
2024-07-28,IC-RP2040,72,IC
2024-07-29,IC-RP2040,250,IC
2024-07-30,IC-RP2040,188,IC
2024-07-31,IC-RP2040,137,IC
2024-08-01,IC-RP2040,126,IC
2024-08-02,IC-RP2040,102,IC
2024-08-03,IC-RP2040,154,IC
2024-08-04,IC-RP2040,36,IC
2024-08-05,IC-RP2040,211,IC
2024-08-06,IC-RP2040,243,IC
2024-08-07,IC-RP2040,107,IC
2024-08-08,IC-RP2040,201,IC
2024-08-09,IC-RP2040,212,IC
2024-08-10,IC-RP2040,62,IC
2024-08-11,IC-RP2040,140,IC
2024-08-12,IC-RP2040,225,IC
2024-08-13,IC-RP2040,76,IC
2024-08-14,IC-RP2040,182,IC
2024-08-15,IC-RP2040,140,IC
2024-08-16,IC-RP2040,121,IC
2024-08-17,IC-RP2040,522,IC
2024-08-18,IC-RP2040,119,IC
2024-08-19,IC-RP2040,218,IC
2024-08-20,IC-RP2040,171,IC
2024-08-21,IC-RP2040,170,IC
2024-08-22,IC-RP2040,269,IC
2024-08-23,IC-RP2040,207,IC
2024-08-24,IC-RP2040,145,IC
2024-08-25,IC-RP2040,118,IC
2024-08-26,IC-RP2040,168,IC
2024-08-27,IC-RP2040,176,IC
2024-08-28,IC-RP2040,192,IC
2024-08-29,IC-RP2040,162,IC
2024-08-30,IC-RP2040,189,IC
2024-08-31,IC-RP2040,128,IC
2024-09-01,IC-RP2040,126,IC
2024-09-02,IC-RP2040,179,IC
2024-09-03,IC-RP2040,247,IC
2024-09-04,IC-RP2040,209,IC
2024-09-05,IC-RP2040,170,IC
2024-09-06,IC-RP2040,592,IC
2024-09-07,IC-RP2040,173,IC
2024-09-08,IC-RP2040,152,IC
2024-09-09,IC-RP2040,252,IC
2024-09-10,IC-RP2040,214,IC
2024-09-11,IC-RP2040,307,IC
2024-09-12,IC-RP2040,309,IC
2024-09-13,IC-RP2040,328,IC
2024-09-14,IC-RP2040,212,IC
2024-09-15,IC-RP2040,217,IC
2024-09-16,IC-RP2040,225,IC
2024-09-17,IC-RP2040,185,IC
2024-09-18,IC-RP2040,291,IC
2024-09-19,IC-RP2040,298,IC
2024-09-20,IC-RP2040,298,IC
2024-09-21,IC-RP2040,156,IC
2024-09-22,IC-RP2040,87,IC
2024-09-23,IC-RP2040,224,IC
2024-09-24,IC-RP2040,247,IC
2024-09-25,IC-RP2040,204,IC
2024-09-26,IC-RP2040,240,IC
2024-09-27,IC-RP2040,304,IC
2024-09-28,IC-RP2040,225,IC
2024-09-29,IC-RP2040,172,IC
2024-09-30,IC-RP2040,197,IC
2024-10-01,IC-RP2040,369,IC
2024-10-02,IC-RP2040,349,IC
2024-10-03,IC-RP2040,299,IC
2024-10-04,IC-RP2040,337,IC
2024-10-05,IC-RP2040,325,IC
2024-10-06,IC-RP2040,263,IC
2024-10-07,IC-RP2040,551,IC
2024-10-08,IC-RP2040,342,IC
2024-10-09,IC-RP2040,365,IC
2024-10-10,IC-RP2040,306,IC
2024-10-11,IC-RP2040,360,IC
2024-10-12,IC-RP2040,303,IC
2024-10-13,IC-RP2040,743,IC
2024-10-14,IC-RP2040,368,IC
2024-10-15,IC-RP2040,438,IC
2024-10-16,IC-RP2040,342,IC
2024-10-17,IC-RP2040,390,IC
2024-10-18,IC-RP2040,377,IC
2024-10-19,IC-RP2040,307,IC
2024-10-20,IC-RP2040,298,IC
2024-10-21,IC-RP2040,330,IC
2024-10-22,IC-RP2040,422,IC
2024-10-23,IC-RP2040,398,IC
2024-10-24,IC-RP2040,347,IC
2024-10-25,IC-RP2040,343,IC
2024-10-26,IC-RP2040,261,IC
2024-10-27,IC-RP2040,319,IC
2024-10-28,IC-RP2040,372,IC
2024-10-29,IC-RP2040,326,IC
2024-10-30,IC-RP2040,414,IC
2024-10-31,IC-RP2040,308,IC
2024-11-01,IC-RP2040,383,IC
2024-11-02,IC-RP2040,214,IC
2024-11-03,IC-RP2040,288,IC
2024-11-04,IC-RP2040,386,IC
2024-11-05,IC-RP2040,335,IC
2024-11-06,IC-RP2040,357,IC
2024-11-07,IC-RP2040,426,IC
2024-11-08,IC-RP2040,340,IC
2024-11-09,IC-RP2040,344,IC
2024-11-10,IC-RP2040,271,IC
2024-11-11,IC-RP2040,613,IC
2024-11-12,IC-RP2040,355,IC
2024-11-13,IC-RP2040,362,IC
2024-11-14,IC-RP2040,368,IC
2024-11-15,IC-RP2040,368,IC
2024-11-16,IC-RP2040,241,IC
2024-11-17,IC-RP2040,278,IC
2024-11-18,IC-RP2040,384,IC
2024-11-19,IC-RP2040,320,IC
2024-11-20,IC-RP2040,387,IC
2024-11-21,IC-RP2040,278,IC
2024-11-22,IC-RP2040,371,IC
2024-11-23,IC-RP2040,408,IC
2024-11-24,IC-RP2040,268,IC
2024-11-25,IC-RP2040,340,IC
2024-11-26,IC-RP2040,374,IC
2024-11-27,IC-RP2040,315,IC
2024-11-28,IC-RP2040,376,IC
2024-11-29,IC-RP2040,305,IC
2024-11-30,IC-RP2040,291,IC
2024-12-01,IC-RP2040,222,IC
2024-12-02,IC-RP2040,420,IC
2024-12-03,IC-RP2040,571,IC
2024-12-04,IC-RP2040,423,IC
2024-12-05,IC-RP2040,347,IC
2024-12-06,IC-RP2040,310,IC
2024-12-07,IC-RP2040,273,IC
2024-12-08,IC-RP2040,313,IC
2024-12-09,IC-RP2040,372,IC
2024-12-10,IC-RP2040,347,IC
2024-12-11,IC-RP2040,359,IC
2024-12-12,IC-RP2040,367,IC
2024-12-13,IC-RP2040,397,IC
2024-12-14,IC-RP2040,299,IC
2024-12-15,IC-RP2040,232,IC
2024-12-16,IC-RP2040,369,IC
2024-12-17,IC-RP2040,342,IC
2024-12-18,IC-RP2040,268,IC
2024-12-19,IC-RP2040,359,IC
2024-12-20,IC-RP2040,349,IC
2024-12-21,IC-RP2040,543,IC
2024-12-22,IC-RP2040,337,IC
2024-12-23,IC-RP2040,632,IC
2024-12-24,IC-RP2040,321,IC
2024-12-25,IC-RP2040,385,IC
2024-12-26,IC-RP2040,353,IC
2024-12-27,IC-RP2040,344,IC
2024-12-28,IC-RP2040,290,IC
2024-12-29,IC-RP2040,299,IC
2024-12-30,IC-RP2040,319,IC
2024-12-31,IC-RP2040,402,IC
2022-01-01,SENSOR-BME280,50,Sensor
2022-01-02,SENSOR-BME280,76,Sensor
2022-01-03,SENSOR-BME280,97,Sensor
2022-01-04,SENSOR-BME280,82,Sensor
2022-01-05,SENSOR-BME280,104,Sensor
2022-01-06,SENSOR-BME280,105,Sensor
2022-01-07,SENSOR-BME280,104,Sensor
2022-01-08,SENSOR-BME280,60,Sensor
2022-01-09,SENSOR-BME280,42,Sensor
2022-01-10,SENSOR-BME280,98,Sensor
2022-01-11,SENSOR-BME280,108,Sensor
2022-01-12,SENSOR-BME280,126,Sensor
2022-01-13,SENSOR-BME280,93,Sensor
2022-01-14,SENSOR-BME280,89,Sensor
2022-01-15,SENSOR-BME280,46,Sensor
2022-01-16,SENSOR-BME280,77,Sensor
2022-01-17,SENSOR-BME280,94,Sensor
2022-01-18,SENSOR-BME280,97,Sensor
2022-01-19,SENSOR-BME280,90,Sensor
2022-01-20,SENSOR-BME280,85,Sensor
2022-01-21,SENSOR-BME280,52,Sensor
2022-01-22,SENSOR-BME280,53,Sensor
2022-01-23,SENSOR-BME280,78,Sensor
2022-01-24,SENSOR-BME280,114,Sensor
2022-01-25,SENSOR-BME280,83,Sensor
2022-01-26,SENSOR-BME280,95,Sensor
2022-01-27,SENSOR-BME280,84,Sensor
2022-01-28,SENSOR-BME280,97,Sensor
2022-01-29,SENSOR-BME280,53,Sensor
2022-01-30,SENSOR-BME280,47,Sensor
2022-01-31,SENSOR-BME280,66,Sensor
2022-02-01,SENSOR-BME280,96,Sensor
2022-02-02,SENSOR-BME280,79,Sensor
2022-02-03,SENSOR-BME280,128,Sensor
2022-02-04,SENSOR-BME280,158,Sensor
2022-02-05,SENSOR-BME280,234,Sensor
2022-02-06,SENSOR-BME280,65,Sensor
2022-02-07,SENSOR-BME280,99,Sensor
2022-02-08,SENSOR-BME280,109,Sensor
2022-02-09,SENSOR-BME280,107,Sensor
2022-02-10,SENSOR-BME280,86,Sensor
2022-02-11,SENSOR-BME280,104,Sensor
2022-02-12,SENSOR-BME280,27,Sensor
2022-02-13,SENSOR-BME280,96,Sensor
2022-02-14,SENSOR-BME280,77,Sensor
2022-02-15,SENSOR-BME280,84,Sensor
2022-02-16,SENSOR-BME280,93,Sensor
2022-02-17,SENSOR-BME280,103,Sensor
2022-02-18,SENSOR-BME280,107,Sensor
2022-02-19,SENSOR-BME280,72,Sensor
2022-02-20,SENSOR-BME280,222,Sensor
2022-02-21,SENSOR-BME280,80,Sensor
2022-02-22,SENSOR-BME280,85,Sensor
2022-02-23,SENSOR-BME280,111,Sensor
2022-02-24,SENSOR-BME280,120,Sensor
2022-02-25,SENSOR-BME280,74,Sensor
2022-02-26,SENSOR-BME280,61,Sensor
2022-02-27,SENSOR-BME280,55,Sensor
2022-02-28,SENSOR-BME280,137,Sensor
2022-03-01,SENSOR-BME280,73,Sensor
2022-03-02,SENSOR-BME280,107,Sensor
2022-03-03,SENSOR-BME280,95,Sensor
2022-03-04,SENSOR-BME280,78,Sensor
2022-03-05,SENSOR-BME280,92,Sensor
2022-03-06,SENSOR-BME280,53,Sensor
2022-03-07,SENSOR-BME280,67,Sensor
2022-03-08,SENSOR-BME280,94,Sensor
2022-03-09,SENSOR-BME280,80,Sensor
2022-03-10,SENSOR-BME280,88,Sensor
2022-03-11,SENSOR-BME280,79,Sensor
2022-03-12,SENSOR-BME280,61,Sensor
2022-03-13,SENSOR-BME280,60,Sensor
2022-03-14,SENSOR-BME280,89,Sensor
2022-03-15,SENSOR-BME280,99,Sensor
2022-03-16,SENSOR-BME280,127,Sensor
2022-03-17,SENSOR-BME280,93,Sensor
2022-03-18,SENSOR-BME280,115,Sensor
2022-03-19,SENSOR-BME280,49,Sensor
2022-03-20,SENSOR-BME280,63,Sensor
2022-03-21,SENSOR-BME280,71,Sensor
2022-03-22,SENSOR-BME280,111,Sensor
2022-03-23,SENSOR-BME280,56,Sensor
2022-03-24,SENSOR-BME280,111,Sensor
2022-03-25,SENSOR-BME280,88,Sensor
2022-03-26,SENSOR-BME280,74,Sensor
2022-03-27,SENSOR-BME280,39,Sensor
2022-03-28,SENSOR-BME280,89,Sensor
2022-03-29,SENSOR-BME280,118,Sensor
2022-03-30,SENSOR-BME280,91,Sensor
2022-03-31,SENSOR-BME280,115,Sensor
2022-04-01,SENSOR-BME280,97,Sensor
2022-04-02,SENSOR-BME280,19,Sensor
2022-04-03,SENSOR-BME280,83,Sensor
2022-04-04,SENSOR-BME280,77,Sensor
2022-04-05,SENSOR-BME280,116,Sensor
